unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method
grid_R036_C042,23.047502607750584,120.23154629675724,市圖總館（新總館）,23.024401,120.238004,4.6725,9.581666666666669,osrm_driving
grid_R036_C043,23.04752624068266,120.23642503230096,市圖總館（新總館）,23.024401,120.238004,4.075,8.341666666666667,osrm_driving
grid_R036_C044,23.047549723128164,120.24130377425666,市圖總館（新總館）,23.024401,120.238004,3.2306,6.53,osrm_driving
grid_R036_C045,23.04757305508631,120.24618252258342,市圖總館（新總館）,23.024401,120.238004,4.351,8.608333333333333,osrm_driving
grid_R036_C046,23.0475962365563,120.25106127724028,永康區圖書館,23.018985,120.25988,4.236,8.233333333333333,osrm_driving
grid_R036_C047,23.047619267537343,120.25594003818628,永康區圖書館,23.018985,120.25988,3.7133,7.7266666666666675,osrm_driving
grid_R036_C048,23.04764214802865,120.26081880538044,永康區圖書館,23.018985,120.25988,3.6962,6.881666666666666,osrm_driving
grid_R036_C049,23.047664878029455,120.26569757878184,永康區圖書館,23.018985,120.25988,4.0783000000000005,7.275,osrm_driving
grid_R036_C050,23.047687457538977,120.2705763583495,永康區圖書館,23.018985,120.25988,4.8405,8.186666666666666,osrm_driving
grid_R036_C051,23.04770988655645,120.27545514404244,新市區圖書館,23.079719,120.29588,5.3834,6.883333333333334,osrm_driving
grid_R036_C052,23.04773216508112,120.28033393581978,永康區圖書館,23.018985,120.25988,4.8842,8.461666666666666,osrm_driving
grid_R036_C053,23.04775429311221,120.2852127336405,新化區圖書館,23.038088,120.310581,3.4193,5.991666666666666,osrm_driving
grid_R036_C054,23.04777627064899,120.29009153746364,新化區圖書館,23.038088,120.310581,3.1289,5.008333333333334,osrm_driving
