unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method,village_name,district
67000270019,22.934011749673463,120.24085388062328,仁德區圖書館,22.972232,120.253105,5.1352,7.816666666666666,osrm_driving,文賢里,仁德區
67000270006,22.955827129662644,120.26188715786031,仁德區圖書館,22.972232,120.253105,2.5635,3.735,osrm_driving,新田里,仁德區
67000120025,23.17206573144556,120.1528895471915,佳里區圖書館,23.168818,120.177358,2.8291999999999997,5.533333333333333,osrm_driving,下營里,佳里區
67000120007,23.189939711923472,120.19840670273337,蕭壠兒童圖書館,23.172751,120.17791,3.6226,6.430000000000001,osrm_driving,佳化里,佳里區
67000120024,23.18936245086193,120.18117977256206,蕭壠兒童圖書館,23.172751,120.17791,3.3139000000000003,6.13,osrm_driving,佳興里,佳里區
67000120006,23.171804221633153,120.18070528063808,蕭壠兒童圖書館,23.172751,120.17791,0.5428,1.6183333333333332,osrm_driving,六安里,佳里區
67000120027,23.149238123398565,120.1719251986781,七股區圖書館,23.140338,120.139167,4.7615,6.031666666666666,osrm_driving,南勢里,佳里區
67000120026,23.13455211243126,120.16321792935386,七股區圖書館,23.140338,120.139167,4.0088,8.458333333333334,osrm_driving,塭內里,佳里區
67000120020,23.17411939184048,120.2068053265955,佳里區圖書館,23.168818,120.177358,4.1697,6.368333333333334,osrm_driving,子龍里,佳里區
67000120005,23.166560740262312,120.16537962907586,佳里區圖書館,23.168818,120.177358,1.446,4.6433333333333335,osrm_driving,安西里,佳里區
67000120004,23.156551623370408,120.1746257691088,佳里區圖書館,23.168818,120.177358,1.6703,4.58,osrm_driving,建南里,佳里區
67000120002,23.15854600520179,120.18511185658038,佳里區圖書館,23.168818,120.177358,1.801,4.278333333333333,osrm_driving,忠仁里,佳里區
67000120023,23.159875033572305,120.16347187204948,佳里區圖書館,23.168818,120.177358,2.3643,5.64,osrm_driving,文新里,佳里區
67000120001,23.1626974913335,120.18088420188909,佳里區圖書館,23.168818,120.177358,0.9805,2.7,osrm_driving,東寧里,佳里區
67000120019,23.17201678721683,120.19276092070166,佳里區圖書館,23.168818,120.177358,3.2195,6.198333333333333,osrm_driving,民安里,佳里區
67000120012,23.17985850236388,120.16548951982833,將軍區圖書館,23.201284,120.160563,2.9729,5.843333333333334,osrm_driving,海澄里,佳里區
67000120022,23.20237514676558,120.18589010748616,學甲區圖書館,23.230277,120.181923,3.3985,5.6866666666666665,osrm_driving,營溪里,佳里區
67000120003,23.15034839109541,120.18553950350103,佳里區圖書館,23.168818,120.177358,2.6557,4.701666666666667,osrm_driving,鎮山里,佳里區
67000090005,23.219490392691768,120.34951310818064,六甲區圖書館,23.231847,120.347466,1.8135,2.591666666666667,osrm_driving,七甲里,六甲區
67000090008,23.239298888316355,120.3243881539034,六甲區圖書館,23.231847,120.347466,2.8032,4.503333333333333,osrm_driving,中社里,六甲區
67000090006,23.229488686181803,120.34060507655344,六甲區圖書館,23.231847,120.347466,1.0883,2.665,osrm_driving,二甲里,六甲區
67000090001,23.22938143746051,120.350903849233,六甲區圖書館,23.231847,120.347466,0.6577000000000001,1.1383333333333332,osrm_driving,六甲里,六甲區
67000090012,23.21753039786257,120.44136151776766,六甲區圖書館,23.231847,120.347466,14.9246,20.361666666666668,osrm_driving,大丘里,六甲區
67000090007,23.24605833763457,120.34187517275656,六甲區圖書館,23.231847,120.347466,3.4635,9.025,osrm_driving,水林里,六甲區
67000090011,23.219374012897973,120.39180304761076,六甲區圖書館,23.231847,120.347466,8.793,12.023333333333332,osrm_driving,王爺里,六甲區
67000090003,23.224375580444587,120.35310938022272,六甲區圖書館,23.231847,120.347466,1.237,1.971666666666667,osrm_driving,甲南里,六甲區
67000090002,23.230411527005923,120.36238183915044,六甲區圖書館,23.231847,120.347466,1.962,5.843333333333334,osrm_driving,甲東里,六甲區
67000090010,23.235497845518125,120.30074835144464,六甲區圖書館,23.231847,120.347466,5.706899999999999,7.493333333333334,osrm_driving,菁埔里,六甲區
67000090009,23.254453061558436,120.31219821446903,柳營區圖書館,23.27839,120.311527,2.9698,3.93,osrm_driving,龜港里,六甲區
67000340032,23.003583616906894,120.2166116555828,市圖總館（公園總館）,23.004016,120.212445,0.6978,1.855,osrm_driving,中樓里,北區
67000340008,23.0031312984579,120.22130398719985,市圖總館（公園總館）,23.004016,120.212445,0.9748,2.111666666666667,osrm_driving,仁愛里,北區
67000340038,23.011736979999743,120.22424260676524,市圖總館（公園總館）,23.004016,120.212445,1.7275999999999998,3.155,osrm_driving,元寶里,北區
